filepath,model,app_id,us_id,feature_name,feature_description,feature_keyword,feature_tags,rule_name,rule_description,rule_tags,scenario_name,scenario_description,scenario_keyword,scenario_tags,scenario_examples,step_keyword,step_keyword_type,step_text,step_data_table,step_doc_string,error
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Successfully onboarding a new recycling center,,Scenario,,,And,Conjunction,"I fill in the recycling center's name with ""Green Waste Solutions""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Successfully onboarding a new recycling center,,Scenario,,,And,Conjunction,"I fill in the address with ""123 Eco Lane, Green City""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Successfully onboarding a new recycling center,,Scenario,,,And,Conjunction,"I select the services offered as ""Plastic, Paper, Metal""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Successfully onboarding a new recycling center,,Scenario,,,And,Conjunction,I submit the onboarding form,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Successfully onboarding a new recycling center,,Scenario,,,Then,Outcome,"I should see a success message ""Recycling Center onboarded successfully""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Successfully onboarding a new recycling center,,Scenario,,,And,Conjunction,"""Green Waste Solutions"" should be listed in the recycling centers directory",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Attempting to onboard a recycling center with missing fields,,Scenario,,,Given,Context,I am logged in as an admin,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Attempting to onboard a recycling center with missing fields,,Scenario,,,When,Action,"I navigate to the ""Onboard Recycling Center"" page",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Attempting to onboard a recycling center with missing fields,,Scenario,,,And,Conjunction,"I fill in the recycling center's name with ""Eco Recycling""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Attempting to onboard a recycling center with missing fields,,Scenario,,,And,Conjunction,I leave the address field blank,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Attempting to onboard a recycling center with missing fields,,Scenario,,,And,Conjunction,"I select the services offered as ""Glass""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Attempting to onboard a recycling center with missing fields,,Scenario,,,And,Conjunction,I submit the onboarding form,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Attempting to onboard a recycling center with missing fields,,Scenario,,,Then,Outcome,"I should see an error message ""Address is required""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Onboarding a recycling center with duplicate name,,Scenario,,,Given,Context,I am logged in as an admin,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Onboarding a recycling center with duplicate name,,Scenario,,,And,Conjunction,"""Eco Recycling"" already exists in the recycling centers directory",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Onboarding a recycling center with duplicate name,,Scenario,,,When,Action,"I navigate to the ""Onboard Recycling Center"" page",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Onboarding a recycling center with duplicate name,,Scenario,,,And,Conjunction,"I fill in the recycling center's name with ""Eco Recycling""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Onboarding a recycling center with duplicate name,,Scenario,,,And,Conjunction,"I fill in the address with ""456 Green Way, Eco Town""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Onboarding a recycling center with duplicate name,,Scenario,,,And,Conjunction,"I select the services offered as ""Organic Waste""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Onboarding a recycling center with duplicate name,,Scenario,,,And,Conjunction,I submit the onboarding form,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Onboarding a recycling center with duplicate name,,Scenario,,,Then,Outcome,"I should see an error message ""A recycling center with this name already exists""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Viewing onboarding history of recycling centers,,Scenario,,,Given,Context,I am logged in as an admin,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Viewing onboarding history of recycling centers,,Scenario,,,When,Action,"I navigate to the ""Onboarding History"" page",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Viewing onboarding history of recycling centers,,Scenario,,,Then,Outcome,I should see a list of all previously onboarded recycling centers,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Viewing onboarding history of recycling centers,,Scenario,,,And,Conjunction,"each entry should display the name, address, and date of onboarding",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Editing details of an onboarded recycling center,,Scenario,,,Given,Context,I am logged in as an admin,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Editing details of an onboarded recycling center,,Scenario,,,And,Conjunction,"""Green Waste Solutions"" is listed in the recycling centers directory",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Editing details of an onboarded recycling center,,Scenario,,,When,Action,"I navigate to the ""Edit Recycling Center"" page for ""Green Waste Solutions""",,,False
