model,app_id,us_id,feature_name,feature_description,scenario_name,scenario_description,scenario_examples,step_keyword_type,us_text,scenario_id,flat_step,step_id
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,Generate a report on user activity,,,Conjunction,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_5,And I select the date range for the report,openai-gpt-4o-mini_50_5_3
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,Generate a report on user activity,,,Outcome,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_5,Then I should be able to generate a report on user activity,openai-gpt-4o-mini_50_5_4
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,Generate a report on user activity,,,Conjunction,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_5,And I should be able to download the report as a PDF,openai-gpt-4o-mini_50_5_5
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Recycling facility submits a concern to the site admin,,,Context,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_1,Given the recycling facility has access to the communication portal,openai-gpt-4o-mini_51_1_1
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Recycling facility submits a concern to the site admin,,,Action,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_1,When the recycling facility submits a concern about a malfunctioning machine,openai-gpt-4o-mini_51_1_2
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Recycling facility submits a concern to the site admin,,,Outcome,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_1,Then the concern should be sent to the site admin,openai-gpt-4o-mini_51_1_3
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Recycling facility submits a concern to the site admin,,,Conjunction,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_1,And the recycling facility should receive a confirmation message,openai-gpt-4o-mini_51_1_4
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Site admin responds to a concern from the recycling facility,,,Context,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_2,Given the site admin has received a concern from the recycling facility,openai-gpt-4o-mini_51_2_1
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Site admin responds to a concern from the recycling facility,,,Action,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_2,When the site admin replies to the concern with a resolution,openai-gpt-4o-mini_51_2_2
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Site admin responds to a concern from the recycling facility,,,Outcome,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_2,Then the recycling facility should receive the response,openai-gpt-4o-mini_51_2_3
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Site admin responds to a concern from the recycling facility,,,Conjunction,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_2,And the response should be logged in the communication history,openai-gpt-4o-mini_51_2_4
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Recycling facility checks the status of their submitted concerns,,,Context,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_3,Given the recycling facility has previously submitted concerns,openai-gpt-4o-mini_51_3_1
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Recycling facility checks the status of their submitted concerns,,,Action,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_3,When the recycling facility accesses the communication history,openai-gpt-4o-mini_51_3_2
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Recycling facility checks the status of their submitted concerns,,,Outcome,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_3,Then all submitted concerns and their statuses should be displayed,openai-gpt-4o-mini_51_3_3
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Recycling facility checks the status of their submitted concerns,,,Conjunction,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_3,And the recycling facility should see timestamps for each concern,openai-gpt-4o-mini_51_3_4
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Recycling facility escalates an unresolved issue to the site admin,,,Context,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_4,Given the recycling facility has a concern that remains unresolved,openai-gpt-4o-mini_51_4_1
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Recycling facility escalates an unresolved issue to the site admin,,,Action,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_4,When the recycling facility escalates the issue to the site admin,openai-gpt-4o-mini_51_4_2
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Recycling facility escalates an unresolved issue to the site admin,,,Outcome,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_4,Then the escalation should be marked as urgent,openai-gpt-4o-mini_51_4_3
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Recycling facility escalates an unresolved issue to the site admin,,,Conjunction,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_4,And the site admin should receive a notification about the escalation,openai-gpt-4o-mini_51_4_4
openai-gpt-4o-mini,g04-recycling,51,Direct communication between recycling facility and site admin,,Site admin updates the recycling facility on a fixed issue,,,Context,"As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.",openai-gpt-4o-mini_51_5,Given the site admin has resolved the issue reported by the recycling facility,openai-gpt-4o-mini_51_5_1
